id,Author,Text,User Location,Tweet Country,created_at
1356275851457748993,josaeriver,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…",,None,2021-02-01 16:18:56
1356275852145733635,Pondipper,"RT @EugeneDaniels2: NEW FROM ME: There's a big race gap in Covid-19 vaccinations. 

1st: How does the administration plan to deploy @VP Har…",,None,2021-02-01 16:18:56
1356275852481327107,ddrping,"Take it on the chin. Except when it doesn't just hit the chin, it hits everywhere 😕
#coronavirus #idontwantit 
https://t.co/kb055oTCpr",,None,2021-02-01 16:18:56
1356275854129704966,peptopooh2,@AliVelshi @SenSanders Totally agree...the working class and working poor do not need a compromise on the Covid-19… https://t.co/TAW3wnEr9X,,None,2021-02-01 16:18:56
1356275855551565830,UtsavYadav08,I appreciate @narendramodi Ji because the way he and his team handled the COVID-19 pandemic as well as economy is e… https://t.co/1VBxsS8iei,"Rewari, India",None,2021-02-01 16:18:57
1356275855815811072,PumpMoonshot,"Emirates Airline Trials Blockchain ‘Health Passports’ - https://t.co/DShIPmqpBf

Emirates Airline announced that it… https://t.co/YqfYqSkGel","Amsterdam, Nederland",None,2021-02-01 16:18:57
1356275856126193667,Berg682,"RT @DineshDSouza: Is Covid-19 virus a real threat? Yes. 

Has the epidemic been politically manipulated? Yes. 

My wife @debber66 and I agr…",,None,2021-02-01 16:18:57
1356275856751017984,gene038,WATCH LIVE: White House COVID-19 response team holds briefing https://t.co/KRy5vcMlnG,,None,2021-02-01 16:18:57
1356275856944095234,LibbyMag,RT @EalingCouncil: Ealing Council is asking residents living and working in parts of Hanwell and West Ealing to get a COVID-19 test. This a…,UK,None,2021-02-01 16:18:57
1356275857237692416,misslaurencarrx,He is 100 years old!!! There was no travel ban then !!! Allow him ffs 😑,United Kingdom,None,2021-02-01 16:18:57
1356275857984270340,Talk1200,President Joe Biden is set to meet Monday with a group of 10 Republican senators to discuss the proposed COVID-19 r… https://t.co/rb5zDxLeKB,"Boston, MA",None,2021-02-01 16:18:57
1356275858038669314,3zerae,"👀👀👀 
Cash app: $3zerae",Jesse 🥰💛,None,2021-02-01 16:18:57
1356275858626015235,morwennajh,"RT @LBilderberg: Let's correct this misleading article. The brilliant Capt. Tom Moore is suffering from pneumonia, not covid. https://t.co/…",In a place I sadly don't want to be surrounded by apathetic vegans who are more interested in what they are eating then tweeting 4 animals.,None,2021-02-01 16:18:57
1356275858697162752,miiimiiii1,@ChimayBlue @mutt8131 @AndrewCMcCarthy @jimgeraghty Biden is inheriting a nonexistent COVID-19 vaccine plan from Tr… https://t.co/yI44b3gOcm,,None,2021-02-01 16:18:57
1356275860022685703,MarkQuarter,"RT @MarkQuarter: @DougForDakota The risk level won't be low until the majority of people are vaccinated

The difference in weather factors…",,None,2021-02-01 16:18:58
1356275860190347264,bs1958too,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:18:58
1356275860903497732,Raymond_Rice_Sr,RT @nypost: Biden administration unaware of location of 20M COVID-19 vaccine doses: report https://t.co/MeFPAGCkI0 https://t.co/0oRnqhj2rf,"Crown City, OH",None,2021-02-01 16:18:58
1356275860945321984,cherti_victoria,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:18:58
1356275861796876288,FOX46News,"WATCH LIVE: @HHSGov, Dr. Fauci, and the White House COVID-19 Task Force team provide an update.… https://t.co/eIwUjSRKM8","Charlotte, NC",None,2021-02-01 16:18:58
1356275863059378176,Steph93436387,"RT @madrid_mike: 30K....Stanford study links Trump rallies to 30,000 COVID-19 cases, 700 deaths https://t.co/mSyXZJM2XR","Washington, DC / Ottawa, Ont",None,2021-02-01 16:18:58
1356275866158952449,audispeak,"RT @davidjoachim: As Covid-19 vaccines become available, expectant mothers are grappling with a tough decision: Whether to get a shot. “Tha…","Providence, RI",None,2021-02-01 16:18:59
1356275867219988483,SafeDestinatio1,"Turkmenistan Travel Advisory On February 1, 2021 - https://t.co/Vnluu6igNj of information on the pre-departure COVI… https://t.co/9qD0qTUMYa",Canada,None,2021-02-01 16:18:59
1356275867316604928,Jane31009822,Trump appointees aggressively lobbied against giving states COVID-19 vaccine rollout funds #SmartNews ⁦@GOPLeader⁩… https://t.co/mxm7YGiJuE,,None,2021-02-01 16:18:59
1356275869375979521,Daily_Express,"Olivia Newton-John, 72, admits she won't be getting Covid-19 vaccine 'at this point
https://t.co/NHlERGLrMf https://t.co/DVCE8jGWss",London,None,2021-02-01 16:19:00
1356275871032737794,ClintonShea,"RT @NewsHour: WATCH LIVE: White House holds briefing on COVID-19 pandemic
  https://t.co/DYSCBzQ6NM","Devens,MA",None,2021-02-01 16:19:00
1356275871519297539,thomaswikjr2,"RT @FOX9: Captain Sir Tom Moore raised more than $40 million toward COVID-19 relief last year, and now he’s been admitted to the hospital a…","Minneapolis, MN Ward 9",None,2021-02-01 16:19:00
1356275872253227012,paulamu76251253,"RT @EdMorrissey: ""‘Everybody has a plan until I punch them in the face,' Mr. Cuomo said. As @JaniceDean says, 'once a bully, always a bully…",,None,2021-02-01 16:19:00
1356275872592904198,Nksagar,"RT @CGTNOfficial: The first batch of half a million doses of #China's Sinopharm COVID-19 vaccines arrived in #Pakistan on Monday, according…",New Delhi: India,None,2021-02-01 16:19:01
1356275872693694465,ArcherGreiner,Our next @CCSNJ  webinar will feature Peter Frattarelli and Douglas Diaz as they discuss COVID-19 safety and lawsui… https://t.co/IxZS6veTxG,,None,2021-02-01 16:19:01
1356275873423515649,Grego3565,RT @SharylAttkisson: If CDC won’t clarify its misinformation on Covid-19 vaccine for those who have had Covid—at least we do so here. CDC I…,,None,2021-02-01 16:19:01
1356275874010578944,bannedbabybilly,RT @nypost: Biden administration unaware of location of 20M COVID-19 vaccine doses: report https://t.co/MeFPAGCkI0 https://t.co/0oRnqhj2rf,"Rhode Island, USA",None,2021-02-01 16:19:01
1356275874925080579,lizrossproudcan,RT @LisaQuinnsMom: You say you're a Snowbird who chose to leave the country in the middle of the pandemic despite being told to stay home a…,,None,2021-02-01 16:19:01
1356275875986214914,IFEX,"RT @kubatana: Judge orders government to disseminate comprehensive information on COVID-19 - via @misazimbabwe 

https://t.co/EGOMjSJCJf

@…",,None,2021-02-01 16:19:01
1356275876321767432,AllegianceGrpHC,Reading @beckershr States ranked by percentage of COVID-19 vaccines administered: Feb. 1 https://t.co/1o4WPu5uEU https://t.co/RBxe9Q8wJK,"Overland Park, KS",None,2021-02-01 16:19:01
1356275878519562242,The_Emilie_C,"RT @celliottability: Ontario is reporting 1,969 cases of #COVID19 and nearly 30,400 tests completed. Locally, there are 886 new cases in To…",Canada,None,2021-02-01 16:19:02
1356275878100148225,NewsvilleF,CHECK HIS APARTMENT—‘In Living Color’ TV writer Marc Wilmore is dead after COVID-19 battle https://t.co/s5O62OzhZw… https://t.co/M0qooNpp9e,"Brooklyn, NY",None,2021-02-01 16:19:02
1356275879018700800,TreasuryCurve,Starbucks’ U.S. Sales Fall Amid Covid-19 Surge https://t.co/3Lno01qe9F https://t.co/3eqnRaAT2f,"Silicon Valley, CA",None,2021-02-01 16:19:02
1356275880029343745,bfm4440,RT @LisaHagan7: Do you think that the Democrats should pass the COVID-19 relief package without the support of the GOP?,,None,2021-02-01 16:19:02
1356275880004300800,Patrici15767099,"RT @DineshDSouza: Is Covid-19 virus a real threat? Yes. 

Has the epidemic been politically manipulated? Yes. 

My wife @debber66 and I agr…",United States,None,2021-02-01 16:19:02
1356275880012763136,Bestway_Tours,Want to keep track of which destinations are #openfortravel and which aren't? Our favourite tool to use is the… https://t.co/p2D5eQzJK0,Worldwide,None,2021-02-01 16:19:02
1356275880885161990,JudithMPriest,"RT @madrid_mike: 30K....Stanford study links Trump rallies to 30,000 COVID-19 cases, 700 deaths https://t.co/mSyXZJM2XR","Boston, MA",None,2021-02-01 16:19:03
1356275881082114048,ammar_faiz,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,#GGMU,None,2021-02-01 16:19:03
1356275881560453129,HallCleavon,"RT @ATFHQ: Our thoughts are with the Lanier Technical College Police Department, Ga., and the family and friends of Police Officer Jerry St…",,None,2021-02-01 16:19:03
1356275882047000577,nielsen,"Branded crossover events, virtual concerts, and celebrity collaborations all fueled a video game groundswell that s… https://t.co/G1fxM3IzOM","New York, NY",None,2021-02-01 16:19:03
1356275883456290821,timmyvoe,"RT @ElectionMapsUK: 9.30m (+0.32m) people in the UK have received at least 1 dose of a Covid-19 vaccine as of the 31st January.

1st Dose O…","Salford, England",None,2021-02-01 16:19:03
1356275883661791236,NPrezident,"RT @SABCNews: President Cyril Ramaphosa has received one million doses of the COVID-19 vaccine AstraZeneca, from India. The batch arrived a…",,None,2021-02-01 16:19:03
1356275884261457920,FrankGerechter,"RT @FrankGerechter: Lifestyle/health: Pain relief medications like Tylenol and Advil are perfectly fine for COVID-19 vaccine aftereffects,…",Los Angeles,None,2021-02-01 16:19:03
1356275884617973765,PedersenJamie,"RT @Natalia01Mateo: Gee, I wonder if there will be a 7 week lockdown in Alberta shortly.",,None,2021-02-01 16:19:03
1356275884517433345,CapeTalk,"“I would argue that intellectual property rights are far from being a barrier... they are totally, absolutely funda… https://t.co/7trQbDD9XP","Cape Town, South Africa",None,2021-02-01 16:19:03
1356275885784109057,vertiathegreen5,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",A house,None,2021-02-01 16:19:04
1356275886400663559,Lauriedarln,RT @CBSNews: WATCH LIVE: The White House COVID-19 Response Team and federal health officials hold a briefing on the pandemic response https…,"Minnesota, USA",None,2021-02-01 16:19:04
1356275886543097858,1808_W73,"RT @DrLiMengYAN1: Note:
1. Early as 6 Feb, 2020, the draft of lancet letter is prepared by Dr. Peter Daszak in EcoHealth, to support CCP.
2…",北宋,None,2021-02-01 16:19:04
1356275888132919297,wejdhall,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:19:04
1356275891589025793,0wl_lex,RT @COVID19Tracking: More Black Americans have died of COVID-19 than there are names on the Vietnam Memorial. More Black or Latinx people h…,,None,2021-02-01 16:19:05
1356275892884946959,CoronaUpdateBot,"RT @Daily_Express: Olivia Newton-John, 72, admits she won't be getting Covid-19 vaccine 'at this point
https://t.co/NHlERGLrMf https://t.co…",,None,2021-02-01 16:19:05
1356275893057052673,stepseven7,"🚨🚨📣Enviroklenz Air System's Plus, Air Purifiers Stops Traps And Kill All Covid-19 Aerosol Transmissions In All Indo… https://t.co/zKew90T5Lb",Global. / I'm not a robot.,None,2021-02-01 16:19:05
1356275894311133184,Mccrimmons,RT @unitedchurch: The COVID-19 pandemic has exposed the prevalence of gender-based violence in our society. People of faith must speak up.…,Great Britain,None,2021-02-01 16:19:06
1356275896345219073,robinsnewswire,"""#Travel News: Promising COVID-19 Vaccine News Has Some Itching To #Travel Again - WBEZ #News"": https://t.co/Vv3alUgKgw",RT's Are FYI Purposes Only,None,2021-02-01 16:19:06
1356275896781398016,IPS_SouthBay,RT @livewell_sd: High blood pressure is the most common underlying condition associated with COVID-19 deaths in San Diego. Join us for Love…,,None,2021-02-01 16:19:06
1356275897029033991,nonicara,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Hudson Valley, NY",None,2021-02-01 16:19:06
1356275897704316928,ravend_777,"RT @weaponizedword1: Vigiaccess - 53,763 Adverse Reaction Reports for the Covid-19 vaccine https://t.co/psSctgZ0Tk",city of lights,None,2021-02-01 16:19:07
1356275897792253952,IlannaPhillips,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:19:07
1356275897779761159,CP24Breakfast,City launching campaign for masks in residential buildings this week. Mayor @johntory talks about the new COVID-19… https://t.co/lmWEdGXf00,Toronto,Canada,2021-02-01 16:19:07
1356275898761285635,DrGaryWood,"RT @trishgreenhalgh: Healthcare organisation with South Asian patients? Send them this link to Covid-19 resources, including trusted advice…","Birmingham and Edinburgh, UK",None,2021-02-01 16:19:07
1356275898908110848,wascallywabbi14,@ida_skibenes Wasn't he head of the Covid-19 task force?,,None,2021-02-01 16:19:07
1356275898970943491,strtspps,"RT @SkyNewsBreak: Official figures show the UK has recorded 18,607 new COVID-19 cases and 406 further deaths in the latest 24-hour period…","London, England",None,2021-02-01 16:19:07
1356275900321574915,GeneHess13,Immigration detainee with COVID-19 dies in Georgia hospital https://t.co/dMT7HL2euo via @Yahoo,,None,2021-02-01 16:19:07
1356275901437247498,MozPotatoes,"RT @SABCNews: President Cyril Ramaphosa has received one million doses of the COVID-19 vaccine AstraZeneca, from India. The batch arrived a…",Republic of Mozambique,None,2021-02-01 16:19:07
1356275902410321920,AndyGrove1214,RT @nowthisnews: VACCINATION RATE INCREASES UNDER FIRST WEEK OF BIDEN ADMIN: The White House COVID-19 Response Team and other public health…,,None,2021-02-01 16:19:08
1356275903454593026,Gyggy,"RT @LisPower1: Fox is ignoring the Covid-19 briefing 

Instead, Hegseth says that the reason Nat'l Guard troops are in DC is ""to continue a…",the World,None,2021-02-01 16:19:08
1356275904666857473,FlsaToday,RT @BrettOwensESQ: What will a Federal OSHA COVID-19 Emergency Standard Likely Require? #EmpLaw https://t.co/0FHdcjOpjR,"San Francisco, CA",None,2021-02-01 16:19:08
1356275905115676677,TechfeedN,FG Targetting At Least 70% Of Nigerians For COVID-19 Vaccination – Boss Mustapha – Channels Television https://t.co/GGPJUePWon,,None,2021-02-01 16:19:08
1356275906118086656,FormulaHour,@RFABurmese I should alert THAT the COVID 19 vaccines are vaccinations which are short lived maybe the max 9 months… https://t.co/ypNEza8AIJ,,None,2021-02-01 16:19:09
1356275907934220291,SER_Services,"RT @SuttonCouncil: 1 in 3 people with COVID-19 do not show any symptoms, but can still pass it on. 

It's so important to continue to follo…","London, England",None,2021-02-01 16:19:09
